768.9741,0,0.9382,2.2318,0,0,0
584.8101,3,1.8025,1.9166,0,0,0
1188.7679,4,2.8164,3.3519,0,0,0
790.8718,3,0.9044,3.1473,0.469211,0.654074,2.11982
1490.5693,1,1.2927,3.9105,0,0,0
1125.5967,5,1.9672,3.8282,0.614796,0.517049,2.1339
1245.4713,4,2.2525,3.8329,0,0,0
1324.576,2,1.94,4.2346,0.28232,0.496601,2.13266
1828.8861,3,1.6591,4.1313,0.397862,0.5304,2.13378
1244.2649,2,1.8064,3.5648,0.464996,0.544538,2.13251
1237.2821,4,1.09,4.0292,0,0,0
657.0364,14,1.6667,2.6241,0,0,0
1278.7662,3,1.6284,3.6084,0,0,0
633.7048,2,0.8076,2.2859,0.519034,0.658169,2.12986
949.0361,4,1.2213,3.4673,0,0,0
857.5962,2,1.6699,3.0935,0,0,0
1169.9465,6,2.1738,3.8243,0.558522,0.291948,2.13024
772.0726,5,1.4484,3.0008,0,0,0
459.3107,0,0.9761,2.2006,0.538813,0.57359,2.12795
868.7772,3,1.579,3.0699,0.321174,0.567397,2.12768
742.5051,3,1.543,2.8328,0.557262,0.517879,2.12829
1371.6122,3,1.4412,3.8466,0.417371,0.709642,2.12649
1123.1259,0,1.0283,2.9514,0.511126,0.620707,2.12602
1941.4259,7,2.9836,4.9116,0.332322,0.53104,2.12494
1251.9471,5,1.426,4.2973,0.685856,0.371922,2.12672
1147.024,8,0.7747,3.5544,0.447659,0.171728,2.12682
2011.9387,3,1.5675,4.4109,0.410561,0.424721,2.12639
734.2951,4,1.2169,2.5358,0.575834,0.0960762,2.12512
1591.967,5,1.7924,4.1654,0.3317,0.574138,2.12278
816.1821,7,0.9515,2.8841,0.293909,0.259496,2.12339
1224.1764,6,2.4629,3.9289,0.354017,0.544854,2.1224
1200.7823,3,1.7784,3.8214,0.228368,0.409948,2.12098
1248.6552,10,2.4763,3.9521,0.519413,0.492193,2.11793
1456.1697,6,2.9092,4.1743,0.338669,0.385783,2.12158
876.7761,6,1.0245,3.1354,0.546234,0.17767,2.1216
1280.3712,9,2.008,3.6079,0.261661,0.305635,2.12013
1149.5731,9,1.5431,3.3897,0.554003,0.24559,2.12412
1739.6268,12,1.86,3.7405,0.478517,0.352658,2.1295
1318.9274,8,1.9525,3.4522,0.410465,0.514301,2.13035
852.9545,6,1.5731,3.1918,0.348646,0.639961,2.1323
1530.6177,3,2.1768,3.8026,0.440589,0.4638,2.13032
1576.1366,5,2.3192,4.0507,0.308737,0.315476,2.13166
1062.3356,6,1.3318,2.9957,0.4934,0.380009,2.12893
1636.1174,4,2.0228,4.3452,0.32342,0.388169,2.12918
1209.3109,5,1.8117,4.0171,0.504947,0.492356,2.12798
1015.377,3,2.2655,3.5485,0.510559,0.574587,2.12901
1331.5446,8,1.9612,3.7448,0.557374,0.45681,2.13013
1264.7836,4,1.5389,3.7731,0.364193,0.493499,2.13083
1186.3673,10,1.464,3.402,0.541215,0.39421,2.1289
1086.7234,7,1.9349,3.6506,0.414757,0.611192,2.12896
1494.9099,7,2.1508,4.2482,0.514355,0.331729,2.12585
1553.0336,7,1.5032,3.4332,0.416323,0.449495,2.13901
1527.9335,4,1.9683,3.754,0.598747,0.560895,2.13839
1223.1342,7,1.4356,3.6004,0.375074,0.722041,2.13734
1283.3033,11,3.418,3.3792,0.280974,0.780693,2.13736
923.0706,5,1.2446,3.1847,0.382833,0.644811,2.13973
1584.2916,7,1.5783,3.9885,0.328553,0.575823,2.13934
1978.2832,10,1.7416,5.2226,0.508943,0.474989,2.13995
1816.2845,4,2.1504,4.3183,0.314117,0.706196,2.13498
1529.67,7,3.9238,3.2893,0.429929,0.558434,2.13715
1305.7589,6,2.3748,3.7048,0.460851,0.599386,2.13598
1769.3163,10,2.4733,3.835,0.331933,0.664325,2.13348
1387.0585,10,2.195,3.9232,0.550328,0.294456,2.13142
1366.8208,3,2.4263,3.3483,0.310865,0.48936,2.13145
1842.6824,7,2.4015,4.2601,0.258301,0.553301,2.13485
1891.4059,5,1.6264,4.0634,0.459722,0.564071,2.13211
1391.8678,9,1.0359,3.4752,0.382422,0.470009,2.13497
1441.9318,4,1.7001,3.5985,0.57832,0.427264,2.1301
1380.6522,10,1.3707,4.0213,0.543464,0.55598,2.13193
1583.5909,3,1.4351,4.107,0.566354,0.599287,2.13127
1513.8479,4,0.7294,4.053,0.616717,0.450001,2.13313
945.9622,6,0.774,3.3237,0.522273,0.580944,2.13285
1647.5892,9,3.2606,4.3239,0.4589,0.56176,2.1301
1578.0751,10,2.5504,4.2654,0.595411,0.50248,2.12976
1013.2266,1,1.8777,3.1634,0.591223,0.306877,2.12904
1239.8235,3,1.8612,3.7508,0.309364,0.500348,2.1262
